,Generator,Zone,Time,NOX lb,SO2 lb,CO2 lb,N2O lb,CO2_equivelent lb
195,BEAVER_3,PNW,4,0.0,0.0,0.0,0.0,0.0
196,BEAVER_3,PNW,5,0.0,0.0,0.0,0.0,0.0
197,BEAVER_3,PNW,6,0.0,0.0,0.0,0.0,0.0
198,BEAVER_3,PNW,7,0.0,0.0,0.0,0.0,0.0
199,BEAVER_3,PNW,8,0.0,0.0,0.0,0.0,0.0
200,BEAVER_3,PNW,9,0.0,0.0,0.0,0.0,0.0
201,BEAVER_3,PNW,10,0.0,0.0,0.0,0.0,0.0
202,BEAVER_3,PNW,11,0.0,0.0,0.0,0.0,0.0
203,BEAVER_3,PNW,12,0.0,0.0,0.0,0.0,0.0
204,BEAVER_3,PNW,13,0.0,0.0,0.0,0.0,0.0
205,BEAVER_3,PNW,14,0.0,0.0,0.0,0.0,0.0
206,BEAVER_3,PNW,15,0.0,0.0,0.0,0.0,0.0
207,BEAVER_3,PNW,16,0.0,0.0,0.0,0.0,0.0
208,BEAVER_3,PNW,17,0.0,0.0,0.0,0.0,0.0
209,BEAVER_3,PNW,18,0.0,0.0,0.0,0.0,0.0
210,BEAVER_3,PNW,19,0.0,0.0,0.0,0.0,0.0
211,BEAVER_3,PNW,20,0.0,0.0,0.0,0.0,0.0
212,BEAVER_3,PNW,21,0.0,0.0,0.0,0.0,0.0
213,BEAVER_3,PNW,22,0.0,0.0,0.0,0.0,0.0
214,BEAVER_3,PNW,23,0.0,0.0,0.0,0.0,0.0
215,BEAVER_3,PNW,24,0.0,0.0,0.0,0.0,0.0
216,BEAVER_4,PNW,1,0.0,0.0,0.0,0.0,0.0
217,BEAVER_4,PNW,2,0.0,0.0,0.0,0.0,0.0
218,BEAVER_4,PNW,3,0.0,0.0,0.0,0.0,0.0
219,BEAVER_4,PNW,4,0.0,0.0,0.0,0.0,0.0
220,BEAVER_4,PNW,5,0.0,0.0,0.0,0.0,0.0
221,BEAVER_4,PNW,6,0.0,0.0,0.0,0.0,0.0
222,BEAVER_4,PNW,7,0.0,0.0,0.0,0.0,0.0
223,BEAVER_4,PNW,8,0.0,0.0,0.0,0.0,0.0
224,BEAVER_4,PNW,9,0.0,0.0,0.0,0.0,0.0
225,BEAVER_4,PNW,10,0.0,0.0,0.0,0.0,0.0
226,BEAVER_4,PNW,11,0.0,0.0,0.0,0.0,0.0
227,BEAVER_4,PNW,12,0.0,0.0,0.0,0.0,0.0
228,BEAVER_4,PNW,13,0.0,0.0,0.0,0.0,0.0
229,BEAVER_4,PNW,14,0.0,0.0,0.0,0.0,0.0
230,BEAVER_4,PNW,15,0.0,0.0,0.0,0.0,0.0
231,BEAVER_4,PNW,16,0.0,0.0,0.0,0.0,0.0
232,BEAVER_4,PNW,17,0.0,0.0,0.0,0.0,0.0
233,BEAVER_4,PNW,18,0.0,0.0,0.0,0.0,0.0
234,BEAVER_4,PNW,19,0.0,0.0,0.0,0.0,0.0
235,BEAVER_4,PNW,20,0.0,0.0,0.0,0.0,0.0
236,BEAVER_4,PNW,21,0.0,0.0,0.0,0.0,0.0
237,BEAVER_4,PNW,22,0.0,0.0,0.0,0.0,0.0
238,BEAVER_4,PNW,23,0.0,0.0,0.0,0.0,0.0
239,BEAVER_4,PNW,24,0.0,0.0,0.0,0.0,0.0
240,BEAVER_5,PNW,1,0.0,0.0,0.0,0.0,0.0
241,BEAVER_5,PNW,2,0.0,0.0,0.0,0.0,0.0
242,BEAVER_5,PNW,3,0.0,0.0,0.0,0.0,0.0
243,BEAVER_5,PNW,4,0.0,0.0,0.0,0.0,0.0
244,BEAVER_5,PNW,5,0.0,0.0,0.0,0.0,0.0
245,BEAVER_5,PNW,6,0.0,0.0,0.0,0.0,0.0
246,BEAVER_5,PNW,7,0.0,0.0,0.0,0.0,0.0
247,BEAVER_5,PNW,8,0.0,0.0,0.0,0.0,0.0
248,BEAVER_5,PNW,9,0.0,0.0,0.0,0.0,0.0
249,BEAVER_5,PNW,10,0.0,0.0,0.0,0.0,0.0
250,BEAVER_5,PNW,11,0.0,0.0,0.0,0.0,0.0
251,BEAVER_5,PNW,12,0.0,0.0,0.0,0.0,0.0
252,BEAVER_5,PNW,13,0.0,0.0,0.0,0.0,0.0
253,BEAVER_5,PNW,14,0.0,0.0,0.0,0.0,0.0
254,BEAVER_5,PNW,15,0.0,0.0,0.0,0.0,0.0
255,BEAVER_5,PNW,16,0.0,0.0,0.0,0.0,0.0
256,BEAVER_5,PNW,17,0.0,0.0,0.0,0.0,0.0
257,BEAVER_5,PNW,18,0.0,0.0,0.0,0.0,0.0
258,BEAVER_5,PNW,19,0.0,0.0,0.0,0.0,0.0
259,BEAVER_5,PNW,20,0.0,0.0,0.0,0.0,0.0
260,BEAVER_5,PNW,21,0.0,0.0,0.0,0.0,0.0
261,BEAVER_5,PNW,22,0.0,0.0,0.0,0.0,0.0
262,BEAVER_5,PNW,23,0.0,0.0,0.0,0.0,0.0
263,BEAVER_5,PNW,24,0.0,0.0,0.0,0.0,0.0
264,BEAVER_6,PNW,1,0.0,0.0,0.0,0.0,0.0
265,BEAVER_6,PNW,2,0.0,0.0,0.0,0.0,0.0
266,BEAVER_6,PNW,3,0.0,0.0,0.0,0.0,0.0
267,BEAVER_6,PNW,4,0.0,0.0,0.0,0.0,0.0
268,BEAVER_6,PNW,5,0.0,0.0,0.0,0.0,0.0
269,BEAVER_6,PNW,6,0.0,0.0,0.0,0.0,0.0
270,BEAVER_6,PNW,7,0.0,0.0,0.0,0.0,0.0
271,BEAVER_6,PNW,8,0.0,0.0,0.0,0.0,0.0
272,BEAVER_6,PNW,9,0.0,0.0,0.0,0.0,0.0
273,BEAVER_6,PNW,10,0.0,0.0,0.0,0.0,0.0
274,BEAVER_6,PNW,11,0.0,0.0,0.0,0.0,0.0
275,BEAVER_6,PNW,12,0.0,0.0,0.0,0.0,0.0
276,BEAVER_6,PNW,13,0.0,0.0,0.0,0.0,0.0
277,BEAVER_6,PNW,14,0.0,0.0,0.0,0.0,0.0
278,BEAVER_6,PNW,15,0.0,0.0,0.0,0.0,0.0
279,BEAVER_6,PNW,16,0.0,0.0,0.0,0.0,0.0
280,BEAVER_6,PNW,17,0.0,0.0,0.0,0.0,0.0
281,BEAVER_6,PNW,18,0.0,0.0,0.0,0.0,0.0
282,BEAVER_6,PNW,19,0.0,0.0,0.0,0.0,0.0
283,BEAVER_6,PNW,20,0.0,0.0,0.0,0.0,0.0
284,BEAVER_6,PNW,21,0.0,0.0,0.0,0.0,0.0
285,BEAVER_6,PNW,22,0.0,0.0,0.0,0.0,0.0
286,BEAVER_6,PNW,23,0.0,0.0,0.0,0.0,0.0
287,BEAVER_6,PNW,24,0.0,0.0,0.0,0.0,0.0
288,BEAVER_7,PNW,1,0.0,0.0,0.0,0.0,0.0
289,BEAVER_7,PNW,2,0.0,0.0,0.0,0.0,0.0
290,BEAVER_7,PNW,3,0.0,0.0,0.0,0.0,0.0
291,BEAVER_7,PNW,4,0.0,0.0,0.0,0.0,0.0
292,BEAVER_7,PNW,5,0.0,0.0,0.0,0.0,0.0
293,BEAVER_7,PNW,6,0.0,0.0,0.0,0.0,0.0
294,BEAVER_7,PNW,7,0.0,0.0,0.0,0.0,0.0
295,BEAVER_7,PNW,8,0.0,0.0,0.0,0.0,0.0
296,BEAVER_7,PNW,9,0.0,0.0,0.0,0.0,0.0
297,BEAVER_7,PNW,10,0.0,0.0,0.0,0.0,0.0
298,BEAVER_7,PNW,11,0.0,0.0,0.0,0.0,0.0
299,BEAVER_7,PNW,12,0.0,0.0,0.0,0.0,0.0
300,BEAVER_7,PNW,13,0.0,0.0,0.0,0.0,0.0
301,BEAVER_7,PNW,14,0.0,0.0,0.0,0.0,0.0
302,BEAVER_7,PNW,15,0.0,0.0,0.0,0.0,0.0
303,BEAVER_7,PNW,16,0.0,0.0,0.0,0.0,0.0
304,BEAVER_7,PNW,17,0.0,0.0,0.0,0.0,0.0
305,BEAVER_7,PNW,18,0.0,0.0,0.0,0.0,0.0
306,BEAVER_7,PNW,19,0.0,0.0,0.0,0.0,0.0
307,BEAVER_7,PNW,20,0.0,0.0,0.0,0.0,0.0
308,BEAVER_7,PNW,21,0.0,0.0,0.0,0.0,0.0
309,BEAVER_7,PNW,22,0.0,0.0,0.0,0.0,0.0
310,BEAVER_7,PNW,23,0.0,0.0,0.0,0.0,0.0
311,BEAVER_7,PNW,24,0.0,0.0,0.0,0.0,0.0
312,BEAVER_8,PNW,1,0.0,0.0,0.0,0.0,0.0
313,BEAVER_8,PNW,2,0.0,0.0,0.0,0.0,0.0
314,BEAVER_8,PNW,3,0.0,0.0,0.0,0.0,0.0
315,BEAVER_8,PNW,4,0.0,0.0,0.0,0.0,0.0
316,BEAVER_8,PNW,5,0.0,0.0,0.0,0.0,0.0
317,BEAVER_8,PNW,6,0.0,0.0,0.0,0.0,0.0
318,BEAVER_8,PNW,7,0.0,0.0,0.0,0.0,0.0
319,BEAVER_8,PNW,8,0.0,0.0,0.0,0.0,0.0
320,BEAVER_8,PNW,9,0.0,0.0,0.0,0.0,0.0
321,BEAVER_8,PNW,10,0.0,0.0,0.0,0.0,0.0
322,BEAVER_8,PNW,11,0.0,0.0,0.0,0.0,0.0
323,BEAVER_8,PNW,12,0.0,0.0,0.0,0.0,0.0
324,BEAVER_8,PNW,13,0.0,0.0,0.0,0.0,0.0
325,BEAVER_8,PNW,14,0.0,0.0,0.0,0.0,0.0
326,BEAVER_8,PNW,15,0.0,0.0,0.0,0.0,0.0
327,BEAVER_8,PNW,16,0.0,0.0,0.0,0.0,0.0
328,BEAVER_8,PNW,17,0.0,0.0,0.0,0.0,0.0
329,BEAVER_8,PNW,18,0.0,0.0,0.0,0.0,0.0
330,BEAVER_8,PNW,19,0.0,0.0,0.0,0.0,0.0
331,BEAVER_8,PNW,20,0.0,0.0,0.0,0.0,0.0
332,BEAVER_8,PNW,21,0.0,0.0,0.0,0.0,0.0
333,BEAVER_8,PNW,22,0.0,0.0,0.0,0.0,0.0
334,BEAVER_8,PNW,23,0.0,0.0,0.0,0.0,0.0
335,BEAVER_8,PNW,24,0.0,0.0,0.0,0.0,0.0
336,BOARDMAN_1,PNW,1,1342.198,2979.808,1347830.094,19.266000000000002,1358034.652
337,BOARDMAN_1,PNW,2,1342.198,2979.808,1347830.094,19.266000000000002,1358034.652
338,BOARDMAN_1,PNW,3,1342.198,2979.808,1347830.094,19.266000000000002,1358034.652
339,BOARDMAN_1,PNW,4,1342.198,2979.808,1347830.094,19.266000000000002,1358034.652
340,BOARDMAN_1,PNW,5,1342.198,2979.808,1347830.094,19.266000000000002,1358034.652
341,BOARDMAN_1,PNW,6,1342.198,2979.808,1347830.094,19.266000000000002,1358034.652
342,BOARDMAN_1,PNW,7,1342.198,2979.808,1347830.094,19.266000000000002,1358034.652
343,BOARDMAN_1,PNW,8,1342.198,2979.808,1347830.094,19.266000000000002,1358034.652
344,BOARDMAN_1,PNW,9,1342.198,2979.808,1347830.094,19.266000000000002,1358034.652
