,Generator,Time,Value,Zones
493,BOULDER_PARK_3,14,0.0,PNW
494,BOULDER_PARK_3,15,0.0,PNW
495,BOULDER_PARK_3,16,0.0,PNW
496,BOULDER_PARK_3,17,0.0,PNW
497,BOULDER_PARK_3,18,0.0,PNW
498,BOULDER_PARK_3,19,0.0,PNW
499,BOULDER_PARK_3,20,0.0,PNW
500,BOULDER_PARK_3,21,0.0,PNW
501,BOULDER_PARK_3,22,0.0,PNW
502,BOULDER_PARK_3,23,0.0,PNW
503,BOULDER_PARK_3,24,0.0,PNW
504,FREDERICKSON_PWR_FIST,1,0.0,PNW
505,FREDERICKSON_PWR_FIST,2,0.0,PNW
506,FREDERICKSON_PWR_FIST,3,0.0,PNW
507,FREDERICKSON_PWR_FIST,4,30.494343214790035,PNW
508,FREDERICKSON_PWR_FIST,5,0.0,PNW
509,FREDERICKSON_PWR_FIST,6,0.0,PNW
510,FREDERICKSON_PWR_FIST,7,0.0,PNW
511,FREDERICKSON_PWR_FIST,8,0.0,PNW
512,FREDERICKSON_PWR_FIST,9,0.0,PNW
513,FREDERICKSON_PWR_FIST,10,0.0,PNW
514,FREDERICKSON_PWR_FIST,11,0.0,PNW
515,FREDERICKSON_PWR_FIST,12,0.0,PNW
516,FREDERICKSON_PWR_FIST,13,0.0,PNW
517,FREDERICKSON_PWR_FIST,14,0.0,PNW
518,FREDERICKSON_PWR_FIST,15,126.3,PNW
519,FREDERICKSON_PWR_FIST,16,0.0,PNW
520,FREDERICKSON_PWR_FIST,17,0.0,PNW
521,FREDERICKSON_PWR_FIST,18,0.0,PNW
522,FREDERICKSON_PWR_FIST,19,0.0,PNW
523,FREDERICKSON_PWR_FIST,20,0.0,PNW
524,FREDERICKSON_PWR_FIST,21,0.0,PNW
525,FREDERICKSON_PWR_FIST,22,0.0,PNW
